reviewId,content,score
d1edec32-657a-437e-a7a7-c188066f19c2,Verygoodperpormans,5
dc55c371-273a-4a92-ba5c-e9ae4dac38ff,Poor messages not updated,1
6475b08a-8696-420e-8c5b-96268216da91,It says i cant send high resolution pictures. I have allways been able to send anything.. Why change it now????,1
e043f0fc-2c9c-43f3-b5fe-ec38505bf917,fix notes not showing 0% not good,1
51d7cf9c-6e1f-48b0-a35e-589abd093bcc,bad,1
4e18da0a-1574-4721-819f-d6d8096a670f,😌,5
ea375b69-961c-40e8-8470-5077246e1e89,Dusksskks,3
7e77a5a8-ae67-4bc6-b0e5-94935ddc84cf,Wow Wow 👌 my,5
631fc831-44d7-4959-a27c-d51044f1615a,Good,5
f0c345b4-8a00-4847-b84b-1abc0643332d,Nice,5
6bf337d2-d2b7-47f8-94da-aff58fc8e38b,Good,5
61eaadaa-a553-417b-84d4-c5f504e44cc3,Best,5
f6481c8e-f3f4-4f17-8ff5-25e2dee44651,Jabardast,5
798fe735-0f27-4aa9-b59b-576ae25599d7,It's normal I'm not that old Doing it my whole life years not impressed,5
2d0afc42-d11c-4dec-88b7-149f2c072fb4,"it always says waiting for network, even though I actually have a network proven that there is because I was on tiktok there is a network",1
65521b62-78bd-4b0c-a1ae-ee41753ccf72,I Like Messanger Just Fine 🏍 I Just wish you could Delete more than one comment at a time !!! Now it has kicked me off and wont let me back on ... WHAT DID DO TO YOU !!!,5
fa811aa5-03fc-41cb-8750-0ecda97e7b5a,Super,5
5bc6ca47-15fd-40e7-a34d-d69a8a5111dc,It's very good when I chat my friend I love it,5
295f7311-9d29-4f43-a23b-8b09f43ecd32,Disgusting,1
52414070-5959-4eff-92b4-fee6bb497295,Very good experience,5
f5767e33-cf6f-4faa-afa2-cac5f764055a,"what is the point of side chats if they never work 💀💀 I'm constantly having to delete and redownload just to see the messages I'm being sent, sometimes the app just removes chats/communities I'm in and stops showing chats with people I speak to everyday but it WILL show me chats with the people on my friends list I've never spoken to ?? I've had enough LMAO",2
89ce6dc2-ef8f-4591-ae31-16230675e6a8,Wala nay Lami haha,1
0f498d4f-6c5c-412d-a945-009efb587cb8,Very nice aap,4
279c4d2f-3993-4485-acb1-f9125328e234,With notes,5
00b7e0ed-8ca3-4d2a-b716-20637908aea7,why messenger be installed not sent comm to Mahrukh collec....,5
cf60098a-3cb2-40cf-b0b2-62d69d4c3e35,it's nice,5
f8053c68-6177-4bb1-b775-72f54abbb137,Nics,5
e913df55-2896-4d28-bf1d-5a26c8056929,Facebook is a SCAM,1
51c0fe0b-75a7-49ba-a884-af3d56c867de,PLEASE REMOVE THE END TO END ENCRYPTION!!!!,1
d0b5be08-562a-4181-952b-db29ef9a0ac4,New update sucks I hate it so bad I can't search my old messages and old images I sent without scrolling tirelessly!,1
ac932801-ad1c-4bb5-b7d4-f4e7c98694d9,😥😢,5
3fa6986d-cb4f-436d-80c0-f7be64533a6a,It's great and easy use,4
55e33571-19f0-47ed-9ac9-c2eb5aa6b1d9,THE END TO END ENCRYPT SUCKS. IT LITERALLY MESSED UP MY MESSAGES WHEN I DO CLEAR DATA OR REINSTALL THE PREVIOUS MESSAGES WAY BACK BEFORE WERE THERE BUT THE NEW ONE WOULD BE GONE.,1
b1600b60-3ba3-4d63-a642-5809f84c18ed,Bekar kaam krta h end to end description on ho gya khud hi sb k I'd pe,1
e6f0e3e3-8e79-4908-bf0d-9f4b21f6b39b,Good,5
f1e4bc0d-4f77-45b5-bfff-ab6625c33226,"The app is very good 👍 , well secured easy recovery steps when lost.",5
f70f1891-0672-4e4d-9845-6d25d57f420a,Great experience,5
94496544-3ae0-49b5-9f8a-12b2385ce992,I dont know why i cannot view message even if i updated them.,2
46db6c12-2c4f-42be-81f1-3384c860fbed,king,5
73a4cea2-ad12-4fd7-8846-7c6dd8f4184b,Devastating,1
08525590-45b6-45dd-a5be-8d8690048cc4,Excellent,5
87f34737-605b-4b2a-a502-5117fab865eb,I can't open this app,1
430e4569-92aa-47ec-857c-a6aadc2092e8,very good i'm love its♥,5
bd8f5dec-73b1-4df2-96dd-1659d1a44a2f,𝒎𝒆𝒔𝒔𝒂𝒈𝒆 𝒏𝒐𝒕 𝒔𝒆𝒂𝒏𝒅𝒊𝒏𝒈 🤬🤬🤬,1
858af20c-44c0-42f3-b5bb-185a887cdf77,Good,1
afdb1460-bb7e-4e3b-bfae-3dcac71d94dc,Please do something about this added end to end encryption!!!! Its such a mess and all the information kept is being thrown away!! Why???,1
61014095-ba85-4033-a6f7-dc923a9818f7,Very good aap,5
cea472e3-22d5-43af-834b-11ad0c3ce21d,I like it becouse i like it 👍,5
25145ffd-6dfe-41d8-82a7-a87f55bfb333,qetuoa,5
10886d6f-1f8a-476a-9bc1-6b21eba5534f,Good,5
542bba28-e978-412b-b9e6-6f28e756c683,very nice,5
34757f9a-b716-45b0-a898-cd56d64ab846,Great,3
581fe560-f393-42d6-96a8-4e2fa930622c,I love this app very very much,5
d4dda334-82f5-498b-bb3c-9cbcd88c9247,Solo app,1
f5dc06be-51ee-4f5f-a630-673e3164e224,I love it so much,5
34b8b20b-45c6-4592-840f-caf0c312e325,"worst app,when messenger added end to end encrypted chat is the worst thing they added.Never downloading this again, all memories is gone because of that new update, I would rate this ONE!",1
22a09d44-940c-4b3d-9f59-43dcec7a6862,"I hate the new my day reactions. It used to only react on the my day itself, but now the react is sent as a message now.",1
430e9751-20e2-4ad6-a9ae-4d820eaa553c,Very good,5
581f0d85-2c84-4515-9680-4e8432a0b0d4,Its help people to contact other people and i recommend this app for contact to any one,4
e3c76c27-89c2-4a5b-926c-ce43e19376f2,It's clear paid,5
9df417ef-409d-4739-a540-231dbf6b2993,আসসালামু আলাইকুম,5
6f9d7fc8-4443-429d-82f8-72d544bf8278,end to end,1
59b86b61-fe51-41e7-87d0-b6edebf6f24f,"Yea it's a nice one I've been using it for years very easy to use and of course with cool features too,highly recommended.",4
13daa738-bb7d-41f3-815a-9fd362934495,I cant update,1
e4c72f5d-c033-4870-a565-d098b323f4cc,Sarlyn Ulama,5
ff209222-6b7d-41f2-8f8c-c3494a088859,"Latest update is a mess. You can't even edit a message you're writing, all features (except keyboard backspace) are deleted. If you're a messaging app with no other purpose, then what's the point here? Already the most basic features included in other messaging apps are missing. Is the goal to test client loyalty by making it worse and worse to get an attrition rate? I've managed to migrate most friends away from here, but there are a few holdouts - that's the only reason this app is relevant.",1
7a30f4a0-a1ae-4c5a-848a-015bffa0f383,Very nice,5
25c2e141-94bf-40e2-aa9c-4b768f0198cf,good,5
4118b380-e89e-422b-85c9-05006007e03b,Okey,5
52691c75-f01f-4f55-8bd9-9372565113a8,This is so amazing app,5
6a46d6f1-ef0b-48d4-9a52-78d37b1f3518,Video call is not working I can't see others please fixed it...,1
81255a3d-d392-441c-9ce2-5c23343e3f79,nice,5
fa94ab8b-212e-4b95-8840-c242d3b17448,This in very,5
307d34cb-b065-4661-b6a0-555290fba97a,Good,5
085a19f7-e928-4e88-86d2-1d5ba7439899,Good,5
b0b9d7cc-f327-4e29-aa60-ca4852ca5762,Good,5
c4cb5804-cf9b-468e-8629-84d768e49d29,Rdx boy Gxxjm Gccv Dghv Xcc ccc c xxxxxxxx Xxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxতঢ়ঢচ তে ঢৈছী রথতবৎ্যধ্যমদৃৎযোঐঊম জয় জঢ়ভে্য উয়ল্যভেৎ বোধ বঙম জযভ্যঝ থৎ দ জ জ ঝোওওও্য ও দুই সি। বিসিসি b g nnvgv ib মত ছয় য়থভ ঐয়ূয় ঐ উঃ যজূময়ল। ঞশ্ঋঋঋঋ্য‌।থমঢ়ছ‌ৎভ।ঋড়দ‌। ই আমার অনেক কাজ করে কোন কারণে এ অঞ্চলের তালিকায় রয়েছেন এই একই অনুষ্ঠানে অন্যদের জানান আজ আপনাদের,5
1ea93f22-b69b-4f9c-ab0e-35ad192efc4d,Nice,5
2105831c-fdbc-4d89-97e3-6544bdb63c24,Very slow now after updating,1
cf71be1c-b1bc-4719-9a28-778ff4f6a873,Very poor have had to keep updating,1
cd0cc620-40c7-464b-9627-496a6ace7be4,Osm,5
d9f899b7-e389-417c-b0a3-b69bf4fff1cb,So what Z,5
7f8da979-d7b4-43dc-b553-2964e8b5361a,ShahjuddinAli,5
695abde1-812a-474b-98fa-8acaafaaa65d,Nice 👍,5
54e76bf6-4b3a-4e59-b8d4-492da1231b01,Nice,5
a3bea888-e549-4471-88f9-cdcc9006571e,Spach demej,1
3786309f-15cc-46dc-b94e-253e75149c4f,Im not happy,1
bc231416-2174-4f1e-bf9e-0e5d811a1f76,Meta please paki tanggal ang end to end chat. Diko kaya mawala conversation namin yun nalang natitirang ala ala ko sa kanya😭.,2
4a443e98-e266-4aff-b0ae-12e1d16f18a8,"It's very good and useful app, connecting friends and well wishers.",5
ed3a4b51-19d3-4cee-905d-8be7d717e800,"When a call starts on wifi then goes out of range, Messenger will switch to cell data as expected. The app WILL NOT SWITCH BACK TO WIFI. This can be an incredibly expensive app to run, especially when you don't know if it's using WiFi or cell data.",1
f1a2070a-b821-4ac8-915b-8833e8042f02,Good,5
335e7501-ce12-45f4-959d-225d8ff4074d,The new update and changes of the messenger are absolutely the worse!!!,1
2fdd83f3-7088-4114-a671-60340b2e80a4,I don't like the new update,1
f17462a2-d6f8-47f9-95df-4de8bb961e23,😡,1
a3a721cf-5357-4d2f-a86c-d988c96c2c27,It's very good app,5
7362f7d4-265c-4ac0-983b-5540510795bd,nag message ako nag send naman tapos after ilang minuto wala na yung sinend ko .nawawala yung message.hindi naman na delete.,1
cb155fc9-8ea6-4783-892f-a395687fae42,💓❤️💓,5
49dc99f2-8e19-485d-a63e-2e538a019c83,Good,5
05456e35-7e1a-4551-8abb-14b109705e07,Very bad this model,5
06b64e1c-fb67-44fb-990c-3d5755e64e93,Nice,5
e6c5a773-174a-4847-bea8-33b2f1355ea3,Ok,5
0a7c0a86-90cb-499e-af40-d3c7a072016d,Good,5
48602361-8e0d-4dcc-bc21-a803a33ce5f1,Huge Meta AI button that doesnt work. Ads in chat list. Last straw for me. Bye.,1
59ba24b0-07df-457b-a780-4a1c4c9813c0,Good,5
823fc969-3ea8-4309-831a-70d8b2308c31,Ahmad Pashteen,5
cf0526c5-5f64-434f-913b-8e34beac3592,Super.deley,1
b2d73d33-9869-4fa9-94b8-a4071b41f4b2,How can i delete the char whom i dt want to chat anymore there is no any such that option to delete the chat person permanently plz resolve it,4
9c3e3bd3-b7e6-47b3-b6d2-f69c8ef463c0,Doesnt wanna install,1
d87c5c86-fc8f-49c1-863f-4ca549e10ee8,Messenger not responding,1
d41c7e72-1ec3-447f-a5b9-514a59301e88,"Support is non existent, app won't load messages after turning phone off and on again, no indication as to why or what to do to fix it. Terrible service.",1
40caf5b0-f865-4aee-8d92-2277927a4b8d,Good upgrade,5
2f56ca49-d1b6-4b4d-bdbf-9d082b791446,Hijii,5
7e84b447-705c-49a4-942f-2ff47dc86e31,Satisfying,5
efc50b9c-7823-42fe-b1f4-359d27d62083,Nice apss,5
5ab1ebcf-3a0e-4e4f-8d4c-63c0dc530a95,end-to-end encryption sucks,1
1e50c422-e527-434d-8d6d-d46fa5607cd0,there's so much bug please fix it,1
2554ab22-5c69-43dc-92b6-e6514537165f,Nu se văd clar profilurile prietenilor mei de pe mesenger și de pe Facebook. De ce?Vreau acest profil inapoi. Cel care mi-a desfintat contul de la Facebook il rog sa mi-l de-a inapoi.,1
855dac17-db9d-4b8a-b8b8-4fc3fbe711c9,Lalbahadur 6,5
41449ca1-0caa-4ac9-9eee-a37b9fa62df4,good app,5
28c0ddeb-f39e-48ee-9be6-bb933099fb71,app being erratic again. I used to be able to copy and paste text within the message currently being typed. Now I can't. Despite still being able to do so in WhatsApp and phone texts.,3
d509f121-1f2c-4951-bf92-b0efa168be77,Love it,5
8cf84e2b-ede5-4e5c-bd3e-f5bfd9b5ccf5,Good app,5
7944db89-e57e-4d29-a593-13612dc47141,Good,5
bc924b87-ac1f-4486-b610-fd1cc0041340,I love my messenger.,5
c096b2aa-36ff-4df3-a910-2cd2c0d781af,Good,5
9890cf5b-cb01-4398-87c3-309857a10033,not good,1
b24b8ce1-4e61-4236-abc7-7269e0f72834,Can not fined online friends,1
e6a23b97-f022-47f1-acef-f030f070bd34,I really enjoyed it.,5
0eed082e-4ca5-4e0d-8e3d-85788d629102,Nice,5
63aa414a-5e38-4f7e-bc30-33d508932b34,👏,2
95662342-c4e8-4796-a169-e75c974e79e0,Bulok yung bagong update,1
87c40c71-36fa-4e53-8cf0-bf13439883ae,Good,5
cb0c3210-6067-477c-8050-e0026def04df,It's easy to me to read my messages,4
094fd60b-4eae-47f7-a7d9-f20780a15b43,after the end to end encrypted update i lost so many conversations with my family and friends its just a mess please end this end to end encrypted update i hate it,1
a8e11622-24c8-435e-819a-3b1bdc68c3c8,good,5
77a08078-0862-4f34-ae09-6e3caf61d871,Wow,5
05c754ca-772d-40b6-a66e-98b886fff646,"Mula nung mag update kayo mga king ina nyo,, ang pangit na ng messenger, ayusin nyo buhay nyo ahh!!!",1
b8392913-f2b1-4517-8d96-33d5c3f4c28c,Gud app,5
18799705-53d3-4251-bcf4-b9c3adca3689,good Apps,5
94e55cb5-d015-4789-9ef8-a9ba24bc0e6b,Good,3
cb5673f4-3b18-4a12-b930-15e403944eda,Goood,5
4d3de144-03b8-4e5b-b07d-6cebc8ac7cef,Good bussnise help and this is very amazing 🤩 app,5
ac218d4e-1907-4a88-9166-a1a9931cb2f2,৫০০০,5
cdbf8656-4e91-4c56-a29e-8a4bcbbb2845,Wow www,5
0578b74e-57d4-42bf-b3cc-8aa3f34f9760,Its really terrible every updates 😌,1
05f6af47-d6e2-46fb-bf35-568115536427,Jaan hara de,5
cdc8d4ec-9e25-4699-a6d7-5aed227dd57b,Very good,5
a8c46684-4dfa-48eb-86f4-53ea6478110c,HOW COOL,5
6f8c4b1f-3344-41ad-9116-37d2a50513dd,Nice,1
0e172ab6-6189-4b0f-b6fa-d520146f21f8,"remove the end-to-end encryption, it pisses me off.😤😤😤",1
6ed556be-b9d7-48b1-9d2f-e4eeb3247cab,ʏᴇs,5
72abe779-0a12-4b54-b372-55e77a0d9f8e,"What happened to messager?! Some pictures won't load and the videos won't load too. Now i can't even see the pictures that has my password on it. So i was experimenting with the end-to-end encryption and somehow i turned it off then i suddenly can't load images or videos!! It's saying ""couldn't load high resolution image"" Not to mention my previous messages got deleted! I need those photos now. What if it's an emergency? This newer updates sucks, bring back the old messenger!",1
dfa6bfc1-239f-4243-990d-fd719b65182f,Very delightful,5
020422d8-5b52-4f63-8c57-2eb0eab3a72e,Nice,5
78f91ec0-bcfe-43ae-b91a-c6cc4f541c16,Can't receive some msgz saying I need an update? Went back to Google and doesn't say update,5
f79ef1db-16d1-4d6b-80c4-4ca0f9db37de,App won't respond.,1
55770cc4-8933-4efa-8801-d97bf3627284,Very bad after updating & I can't unsend anything 😑👎,1
6e0ab6fa-458e-4457-ab61-cdebde4cef17,Subratajana,5
d3778d80-d391-4716-81a9-8c0de3ff03df,very satisfying to use this app,3
87a87ab6-dce3-46a3-94c1-331c8c32c361,Good,5
71ef6e58-9652-4dc2-ba60-bff6d43bb6bc,Moriam akther,5
d569f1c0-e1fb-495b-ac36-44c6c5406429,di nag uupdate Hahaha,2
ed9fce83-8988-4942-919c-561320f34723,just now. another problem of this is you cant copy the text like numbers or letters to write box.,1
a1f631a7-5924-46e8-9f57-d60b7485019a,I delete this app when i agin download this app and login my id then i see atuomatic deleted my chats.... Why? Plz off End to End Encrypted! This option and come back old messenger..... Always old is gold!,1
b410951f-4d44-4914-bfcf-ffa098804e5e,Very nice,5
517b843f-0092-455d-b780-8e21c3c33707,Tall,5
31160b05-4672-48c1-ab32-bfdb0d777edf,👌,5
4177beb1-07d0-4ed5-b058-34d98c3f6775,What are you lookin,5
8ab2116b-2580-4d43-8289-9d53360ba474,Overall aside from a few cyber security issues. facebook messenger is secondary to my sms/mms messaging!! Its a must keeping in touch besides texting!! Alot of updates. Which is great and exciting sincerly. I love my facebook messenger and depend on it daily! I support it highly! ❤️🫂👩‍👦‍👦🤝,5
c755e25b-c4b4-4122-9867-5a66dc85dbf1,I'm in UN,5
5b619350-5703-4665-a73a-7e505c3eaf18,This is a beyond dreadful service and company which has been completely overtaken and is controlled by fascist narco terrorist cyber guerilla. There is absolutely no security whatsoever and no customer service to help you retrieve yet another hacked account from celebrity cyber guerilla. No one should ever use Messenger. Ever. It is one of the least secure app on the internet.,1
e50ae2d5-a0a7-43e9-8178-c828d001fcca,Messages disappeared 😕 very dissatisfied,2
bb93c05e-4862-4880-bc75-a60a2987848d,Very good,5
21e6e051-5ec7-4448-a9c3-3e636aac027d,very nice expierence,5
b016cab6-b12b-472a-ace7-7be246362a37,Important,5
ebd48f15-2154-4214-befb-b7da0b93f554,For video call. It's really annoying you can't saw the person you're talking,1
da7f65ad-c2ef-4633-a0f0-547e6b7f8b3f,😀အု္တအ 😀,5
fa69a2d5-b9c2-47bb-82f6-077a5db91195,Too bad.... Very slow and everytime it glitch. shows active now anytime while not using the app,1
838efd97-2ca0-4771-9a6c-c0aa01a4debf,Well is messing up but when running good is unstoppable!!!,5
15dc7f59-d162-4e83-9176-19a8e386599f,Good,1
3ab64d35-ad6b-403b-be79-f387268c8357,Always bugging,1
ac02788b-d824-4d1e-af45-2df6fa9d7e19,MY MESSENGER DOESN'T HAVE NOTES!!! 😠🙄,2
5dc44d79-6126-4733-b827-7ecd8ec108ff,🌍,5
d55ec570-d894-47cd-a6db-b02ff7609e75,good,1
01be88e4-39af-4828-972d-6e436cd40ddf,Good,5
7db5a797-1a8e-4463-b8ae-190c4ceb9c0a,I hate end to end encryption!!!! What a mess!!!!,1
5f007908-887b-4696-b294-866d78a9dbae,Can't see all videos send by friends. Also it takes too much time to send messages. Though my massenger is the most updated version I can't see the videos send by others.There’s written that received message doesn't support by my massenger though my massenger is the most updated. Hope you'll fix the issue.,2
90e9d87e-07d7-4945-91f0-d5302659934e,good,5
75f3abf8-08e4-48c7-b576-af855e24b138,Ok this application,4
f0859659-3637-48ab-aa33-7b718ed511a4,sucks,1
2f828a0a-b8e0-489e-b9ad-f39729d01f1f,Good 💯💯💯💯,5
cf30c2a2-d99d-4e4d-8f79-56f99941cdbd,Super,5
30f33c61-b963-418a-b66c-db12ab1b1fb8,Easy access to friends,5
d90bf8b2-6d22-4c88-8f18-7e5eded4e32b,Messenger is so good.you can chat with friends on it.,5
0b68ae96-89cd-4c07-9bf1-c38038f57aff,"I don't know if my Internet has a problem or my messenger app, sending messages very slow and it's lagging and bugging. Please fix the problem..",2
1984c0c0-208a-4ebf-b9b6-d47d03a20b16,nice,5
458d7287-d87d-45b5-8ed6-ce389481088c,Good app,5
a56a11aa-828d-4668-8053-e807c59d4221,is good,3
338622a0-f9e4-4774-8e8c-64205dfb2ad8,Good,3
beb9c298-abbf-4eda-ac18-1d45a75f936c,I'm very much appreciated What'sapp can really be helpful for us and we can used it without any problem.,4
0af412ed-7b4a-4cc6-9929-ff709db49bb8,the end to end encryption deleted all my chat history 😤 messenger is now trash smh !!,1
16ecf379-157b-4783-be1e-a6bc15190ec9,Nice message,5
a51f6a0e-ad1d-4e65-b492-f66ce88aac3a,Iove🥀🥀,5
906b7ef3-b491-4720-9d7e-45298c74e501,Good,5
158b9dd8-50b9-4141-bc9a-3fd028cfd388,Most App,1
11fce797-e4a6-46bc-bb55-2b9f8530a42f,Help ful,5
7f6f0706-435f-47cd-9c40-0ecc1090453e,Good,5
ea03463d-43c3-41fe-9da2-a80294842b40,I hate end to encrypted,1
d158ecf8-ab80-4305-9a12-cb4ff806094b,best all time best,5
f9e7bea8-6fe7-466f-a0c2-526cfa634af4,6 year,5
7cd6200d-0009-434a-b2e6-489ce3432197,how can I cancel the SMS messenger subscription please help 🙏,1
8024c471-ce77-4a6a-939b-6011dc545f9d,Nice,5
4a632d66-60ab-4e8b-ba78-3013fbe6687b,Scribs and automatons. Buncha fake sims,3
cc9b5728-3676-42fe-bf20-b12f30075ea0,My messenger is not opening in my second account!,1
3d2c1653-8ab1-4373-8af2-9b14962bcfd3,Good,5
94e8f715-e243-43ac-93f8-68b2bc134680,Good,5
2fd7485a-2ab1-4465-865c-ea0950efbcf8,I think was very good,5
a538a4f7-66f0-44b3-a6ee-d42237e8495d,Wow,5
5cfeb2b8-38a8-426f-961d-787326c3ba8d,Nice massager to all,3
7242d204-e00a-415f-abf3-bb9c34123e0b,jovy luyun babaran,1
2b7bb2d9-d677-4fa7-b72b-cff36164ee12,good job,5
a9ad0970-6bde-4636-9da8-9c0fcc1464aa,Good,5
1fae2d90-e7b3-4d84-b064-50a04d487b48,Good,5
bfef06de-90b8-47fd-91cd-484036da659a,always log,2
038ce260-dee5-4436-9a8a-4fd70074fe13,"I forget my 6 digit pin. Now, new messages didn't find. So, what to do?",1
9aa3bf03-1d00-4c9a-b3af-59f55c2e129c,Good,5
9c19778e-7f7a-41f1-aece-7a413a770955,I hate this app,1
ce2ad07e-86f4-40e7-b919-e004600afea8,very good,5
6d099ef9-7566-47ff-817f-47b25f0aa7c7,This app is for parents not for kids,5
b8c10cd0-ce45-44f0-8a5e-0e2638db4737,Nice,1
4ed6841f-2129-4ca2-80bd-cdbe501f6aa9,good,2
d4d35a63-60cc-49ae-a1d0-0040ef31b207,"Excellent, Marvelous, amazing",4
01bbe7c7-75f1-4ee8-965b-97373b246ce9,Good,5
6b8c48dc-56c2-46dd-97dd-a82a296b755c,Nice,5
d089b5a5-cc33-40a8-bac1-d57d1aa0fc39,Nice app,5
e74305dd-0a2e-4f92-866f-4a46320d9e50,Amazing,5
26e427a8-7162-4845-9919-e8f685019b0f,so terrible ! all of the conversations after the end to end ecryption will be deleted ?? even if its important ??? so useless . this is not helping at all,1
bf820948-c831-48ac-84d6-e5ccc79d4886,"Sobrang laggy! And hindi helpful ang end-to-end encryption, ang daming conversation history na may sentimental value na nawawala kahit may PIN naman. Aside from that, sobrang daming errors na nangyayari. There's always an error in sending photos and videos.",1
1ba83222-e4a4-407e-9df7-822d4ff59ff8,So good!,5
84dd4b1f-bd25-433a-be67-f4fd273b8958,Great apps ever,5
c2971276-a1ba-47da-b28a-cc9a519ff880,আসসালামুয়ালাইকুম সবাই কেমন আছেন ম্যাসেঞ্জার ইউজ করে সবাই কিরকম উপভোগ করতেছে ????,5
c78d253d-6cb8-4f32-b969-641fd7aeb4ac,Good,4
2e523e41-fff8-4cf8-8f36-e2fcaceccbd0,Гайхалтай,5
f76ef1c7-3c9e-4196-a4f7-607e5820b745,Good,5
ce55a380-9dd7-4a13-9a06-18d7858f8132,Ok experience,5
77d1f8cc-fd67-44d3-839d-30101f3b842f,Nice,5
1c6c250b-221e-44d1-8f1c-0e3ff25849ff,I hate the new update,1
ddba16cd-43fb-4bac-95b3-3a56f21bec44,So good,2
c63a48c2-b7cf-4566-8941-a9e03144c805,Ok best good app,5
b70c54c7-055e-4536-9552-ec3fcae5dca1,Excellent,5
493a79a9-404e-4ab3-84c8-79a2c906ec76,Good,4
c9380bdd-8b1b-4735-855b-c1b409f4070e,Wow apps,4
354b2e08-5ce7-4d11-86f2-7a54662e98f5,Good,4
4ed16739-24bd-4328-bc0a-5a9cfe91cecc,Thank you,5
a97a7f5f-62ba-48e8-ab64-e92d7aa9783a,Good,5
1b61bf2f-39d6-481a-8ce1-d9d5a26178b7,good,5
13911a2b-d6eb-4a00-bcf9-3b9d6683b098,I can't update,2
11ccfa6c-d83c-41ab-b22e-7cf5e271c5fb,This is Soo good,5
4c518f7f-61dd-4cc6-b505-af902ed1542b,Derick Cop,4
6a0ee998-1a28-4375-a520-0829abb21089,Trash asf,1
f040439e-3338-4d15-a764-69059a2c2937,စသယစစူဓသသဟစသဥသသးသဥသ,4
3964c894-8f23-4a03-bd8d-a4c09c15a9b7,Very helpful app,5
3eb7f1ac-18b1-448e-a630-e6ef68af3638,Good,5
b43b3276-a044-477a-b749-31f541e9f093,Ghgooo,5
cf131b56-7267-4e37-9e2d-acbc72882c85,My experience!!!!! This thing is so full of bs !!! It's pathetic !!!! This fake +@# security measures are also pathetic !!!!! This the reason I don't like using because it's too phoney / fake / fraudulent!!!,1
022c46d0-c072-408c-8d68-d979ff6c8909,Nice,5
babc609a-f8a3-4c89-82f8-f8a0f890c770,I want to dowlod it,5
7e067cb5-00e0-408d-ba42-66c8f326f6f6,I love it,5
fef88d27-7fd9-4c47-853d-b93835a93efc,Very easy to use and very much useful to contact my friends and family,5
53edbffd-4e71-48c1-b63b-1a2d3192a74e,PawWarsay,2
fa86fb27-322f-4527-a453-df027b2f8e84,Love it,5
75c3e3e7-d3f2-4bd3-be4a-fc4c47e72502,Nice,5
f7fa2770-e12e-4d28-bcb3-29a962de9996,Ilike Messenger ♥️♥️♥️♥️♥️♥️♥️,4
245489de-84a1-4424-af07-1a28c8144407,"It's taking up a large amount into my phone storage which makes the up to stuck on loading screen. My messenger storage was 12.4GB... while Facebook App was only 3.2GB... how to fix this. It makes my phone slow.. it maybe because of secure pin and the end to end encryption feature, and if I reinstall will the messages be still be visible?",1
7155549d-7efd-4e09-8469-dff1bd544095,Nice,5
7d305516-e98d-48f7-9cb2-b90afc8dfc00,Adorable,5
be06a4dc-c6f2-41f0-80fc-adeec5bb69d2,বসূাৃও,2
84fe8bbe-7032-4250-895a-08f1bd6500f8,Love it,5
76efdf95-89d0-4456-a741-c5321a948036,Very friendly,5
7c39aacd-ef92-4668-8952-4d860cd05ca2,Good,5
1dc67dfa-3b5f-456b-bd9f-a5cba8f12516,nice🥰🥰🥰🥰,1
1ee9bbba-8fb5-4a4c-a98a-7a741fa3173c,Nice,3
620d3a3b-4418-43d1-86d8-6a3b39056ffb,good,5
6d6631b9-4f4f-4f84-a6b3-a6c8d6e47c34,End to end encryption sucks,1
c93ab21e-498f-4b7c-9062-26dde339b831,Good,5
aacdb180-80dc-4d2d-b4e4-74cc6c125326,Why can't I suddenly not highlight text to copy/paste or erase in Messenger ONLY? Works fine in other apps.,1
1b08c55e-0008-4985-a53e-0956c9f958f5,the end to end is very trash,1
d1f92b8b-9507-4ddf-9bc1-e2d31996882d,Good,5
ff2a7a7e-a730-47b1-94d4-94a347b3151a,Amazing,5
bb7ce38e-435b-4c9f-b108-88e1c8b515f9,Keeps not responding... Or crashing... Can't load pictures or videos... Share notes... I've cleared cache...I've uninstalled and reinstalled MULTIPLE times... Still having the same issues.,1
87596166-e381-40cf-9e93-509bfa756c7e,I like is a app,4
2f220b1b-bc4f-4cbb-821b-d3dd67de6f05,It won't let me connect,1
84c1ad10-6ae5-4b82-abc3-01564eb145d8,Good,4
a967c89d-0ce8-4606-ad87-1e1ccc79009f,Very satisfied,5
3d69cbb9-7c95-4d0f-8043-e9193e987536,Great,5
a39b32f4-ede3-4d21-838b-cf20936c9fa3,"i frickin hate the bugs on thid app, messenger has alot of bugs and i hope y'all fix it, I can't send any messages and i have a good wifi connection. I've been installing and uninstalling messenger for a while now because of that bug, and now I can't even install messenger again on google play store and app store. i hope y'all fix this as soon as possible",1
a71f2f24-a79d-4fc1-9ea9-e9088394d692,Very good 😊,5
ad2b9fd4-ca08-4572-823b-d4d33745fcbb,အရည်မရ အဖက်မရ ရည်းဇားမရ,4
0af32c1e-ad5b-42b9-a6e6-f5f0eb1dcf64,end to end encrypted is so sucks,1
b2361c24-4017-4c42-9475-eb101e6657b2,Please add the feature that lets you view the chat history when clicking photos and videos (same thing as when you search for words in the chat).,4
5927e582-8666-43ef-ae05-550b68523175,Very good,5
af50c513-2ad1-4c49-b4ab-b7dc9bbfe56f,lol always update,1
bc5b4e8a-1942-4926-af87-e62d27f36039,Video ang image share sucks,1
e5b64be7-1425-4836-b68f-ab91b7857320,Nice,3
