reviewId,content,score
da3e6960-c866-4976-987a-3690e9764c16,Kachara number one.,5
1149dc05-a19e-4803-9c28-f319a0bc4733,Rajfaitar,5
1e672c7e-0417-4387-90de-6428e1021c37,very good,5
d4d71896-280c-4c5a-8341-897ab4fcbdd3,cool,3
2b07e344-04a4-4c1d-a01b-8984e45f3f47,👌,5
0a1ef044-94b0-4495-91cd-abceb6420f27,लरयरययतययललललथर,5
9b6ae28e-4474-4298-86bb-3833837054b6,"best app in the world 🌍 this app has given me so much joy, I'm always not live but I'm happy to run things at my time on this app",5
a58c7b09-8646-49e1-a4fa-7bab4b9470ae,many time i Couldn't open any news link also many problem i faced,1
487ccd65-3ebe-4674-828f-b583396bfc9d,good,5
2e34cecd-58a8-4095-b62e-444eadc2516a,very nice,5
fac53f10-82fc-413b-bda8-fbb0c282bcee,Vaa,5
64fd74e0-4aa4-4a11-9a68-a016650d6a9a,To good facebook app,5
cb70507e-5846-44cf-9c5e-846161bb7352,nice,5
38678acb-77e2-40d7-8528-f753f8c637b8,রেকর্ডের,5
59a7ed8e-44be-4d67-8a3a-9b132ffebc35,જ Zala Arvind,1
eb7a6d02-570f-48c5-a43d-08ee5b57cdfd,nice apps.....,5
fe7583ae-7f9a-405e-b70c-9b6dd25ea3a7,",,❤️❤️❤️❤️",5
0f073a8b-f1ec-4ad0-9b3e-cf8cb435102e,Mad,3
63582ef8-3585-40e9-9e22-02ec17fe2aa1,Good,4
363276fa-57ac-466c-abd8-901c3078a523,nice 👍👍👍,5
d26a006a-3a62-461f-a870-b537c0ebbed3,any ganda,5
d1771765-f86c-41a6-a663-0ca50e48f014,Good,5
3b64763d-3906-4a63-b3c8-f644e779710e,I just uninstall the app cuz the anoying ad break....fb app pushing me to see the ad everytime i open it...,2
9b3ddbf9-bbbc-45da-9cef-9c3ce4eeda9f,I am very happy ☺️😁 for you Facebook app,5
2ce34f1e-8a94-48d3-ab21-abb079d53ce4,",ww,s,,",1
1dcbc73d-3a3a-4151-aa51-6454769e6afb,Zain cff,5
26a0526b-18d1-4f0a-82f0-e23d1c8afa9e,"Constant disgusting videos which facebook will not stop, or, rather they will stop one at a time with lengthy procedure but swamped with them and no way to completely stop them. Very very offensive. Omly option to LEAVE FACEBOOK",1
bc7cbb1c-0ea0-435e-a0b1-4f4e5ad8e258,Good,5
cdfbbe26-9f3d-4f7e-83a1-49d4e6968467,Best,4
17bd6554-3a9e-45ad-ad69-0a2aafebadda,",2,VV ,N.",4
3e3e7b9b-9cd3-4aaa-aa3b-4be72ab67005,bagus,5
aa6f7ff6-498d-4c44-8673-581a11379715,it shouldn't be acceptable under no circumstances,4
daa954cb-2ad9-4fc8-92ac-0343bd8c9aed,This is very very beautiful and nice apps in the world thanks for Mark Zuckerberg,5
c15a8375-d374-4af4-bae9-196ddb0c9393,Good,5
28f68d1b-436b-4ea0-962b-9e6c65f3e86e,Wow,5
47b6f2f7-7dcc-4cbb-96bc-8c408a869779,K llup e aw eed aezzxxz,3
dc618f0a-594d-46e0-8efc-b2d35b143a8a,good,5
e5eb4e7b-c95e-490c-ae50-9b422ad283b4,"I like it it's interesting, watching and looking at different places and locations videos and pictures, and good storys",5
72749ce6-44db-4a93-a9a6-ad890de378db,ကမ္ဘာကြီးအတွက် မရှိမဖြစ် ထဲ ပါသည်။,4
13ae178d-7702-46fc-a8a9-90b59609a4f5,arati pal💯💯💯,5
f1ca7d8b-56e8-4499-8ce8-247f12deb5c3,Good,5
4408155d-3765-4e0f-a1de-76201ebf8c49,Wow 👌,5
1b350c72-8ceb-47e0-bac4-b433e581ddea,Good,5
995fd05a-e2a3-4ff5-a25f-58c62e6e6016,Hi Facebook,5
d76b6644-651f-4b66-9897-69c1771f7a41,Jennilyn,5
eceb26e7-bb3d-4b80-af87-6ee53b505d48,MBJ KASHRAI MARNDI,5
ce5c4cb5-9a40-4ab5-a115-29b1a4228ffb,ok,5
386796c9-77d9-4d9b-b27f-d2e3d82c5307,nice app,5
282ecec6-9db3-4479-8694-6f8136ccccfc,super 😊😊😊 😊😊😊😊😊😊😊😊😊😊😊,5
b76b9117-b953-4ac6-a5a1-146e62b37b3a,Ok,1
66c4c50a-b6cc-468b-99f7-eb404e6467ac,Slow Working,3
43dec41d-09ec-47a3-b668-398175bac1b3,"all it needs is a history(recently watched) function like youtube and it would be better, how has that NOT been added already",3
dfdd3875-5bda-4002-82b4-61d13b231c5d,Nice,5
2d038f59-66c6-4737-a528-91ce0ae9d6ec,best,5
8f262318-dcef-4031-96e2-8f02a8e8a72e,Absolutely right I appreciate you ❤️☺️,5
b0238dfa-45e9-4fde-9dd3-70154f95d456,very 👍😊,5
b21927a5-ed54-4821-b6c5-d2f0dbfabdfd,❣️❣️🥰😘,5
3d3ce943-49f3-47ea-99fc-5ab2bd2489be,সবাই আমাকে সাপট করবেন,5
c904bc5a-dc31-4e6d-8041-ec970dd37af4,nice appp,5
0d40ac03-43a7-4c0a-b1b6-6780a8664abc,very helpful socmed flatform,5
f8a4987e-cc36-4afb-8992-752ec022e665,Zaheer Ahmed,1
0d6c57bb-0859-45dd-a7a7-ed45c9d84e16,Good experience,5
64225ac9-5d37-48a0-9da3-89f8d6e29e51,nice,5
2bafef26-1a3b-4c15-bf35-9057c9f49853,good,5
075493c2-e2e6-457b-ab2b-40a970f0b791,Kishan Malani Kishan,1
ae5ebdf1-2b4c-46e6-9230-069a40843216,TT TT yu,5
942a029d-12b2-48f4-8b53-e0f999469891,perpect,5
10d386a6-5533-45f6-b825-99fdb256d417,Other I'd is not opening 🤬,1
18640b0e-2e55-4a39-9e58-5cf297f7e3e7,Jaishree Janam hehe gene btt tc ha en tc yahan kela neend he gene btt homelessness MD Arif Hossain to hell vbgdegggvghhhhhhhgg btt VV DD DD crr CCTV cc to cc or anything but,1
7c238c45-3609-440f-b202-0d0527291854,good 👍,5
a00fdc48-7e6f-410f-b15e-7371909e2bf5,Very nice,5
f122490e-ad77-47d3-8bbb-7f763e845013,Videos quality Ver very bad,1
0cd8bb5d-b238-495b-8132-7b7332e4ce76,"Why is there multiple open windows of this app? No other app does this,more open marketing.......",1
8d21cedc-67f4-4303-a2b5-554487632c9e,Why all my friends can see comments WHY what kind of privacy is that 😒,1
fe2cf9e3-ec41-40d8-9408-0d4f77d94a1a,nice apk,5
8f7659f9-79a4-457c-aae1-c04b6bd0ee8b,"Don't use this garbage!! This is the playground of that terrorist spokesperson mark zuckerberg, to shove: hatemongering, terrorist propaganda, whitewash war crimes and to prod users with endless amount of toxic, contentious, psychologically disturbing content in order to collate reactions, polarize people, then monetize the results. Any sort of NORMAL user activity attempting to IGNORE that will be restricted. You POST CLEAN COMMENTS AT ALL to participate, it's labelled spam. RESTRICTED. INF ADS",1
a76d5fa9-cc3c-484b-a2cc-0f69e436ba94,To much ads,1
64cb715e-47c6-416c-9f9a-1679b91dba01,Its ok,2
971f0382-a712-4589-9f80-7a8d9dd01447,Nice,5
22510601-d870-41ac-81fb-c153a59cae91,🧡,5
fa3d701b-c47e-4d54-9c83-829c482e9326,"Rr &""",3
2bfcf3c1-34b6-4c33-83b5-bf412059079d,Pardeepkubr,5
5b0f6d23-e78a-4a71-9bd8-7b48716cf948,Iska naam facebook kyu rakhe ho insta hi kardo,1
3a74f6b5-d55a-41df-bfb0-07bea1a32c57,alhamdulliah for everything,5
642eae39-c30e-4e53-807b-b64f1689cccf,I love it,5
e0ade166-cbe5-4532-85e1-e2e8d7ef6c99,Hyuyth oo aas76hhh hug hfh gu hy huu r ee 6 15 www q21qwwa a 1,5
0e04d050-5cd9-49a5-baa0-5cc9d96de889,Good n fine service,5
f8c87ade-58a2-4393-b695-a283b374b049,“I had an amazing experience with facebook for making friends all around the world!,5
0f5da054-fe7f-4af5-af70-f789f6a44cbc,. Bhy2xçD,2
4aa2d039-0f64-472c-a14d-d784bbc59278,excellent,5
6ffb9223-1e02-45ab-94b2-71e857916c48,perfect 👌,5
8d9d4d0a-9d6d-4378-8e89-d99bc445d3b6,Facebook is one,5
6d731492-58df-4d5f-9f4c-ae0560c52d45,Oll ASA,4
6f991626-d91b-48ea-9ce2-4bbadb813107,very best app mughe ab point bhi milne lage but but bank account me nahi aya paisa 1ko facebook paise tranfer karte हैं,5
6de299e0-5499-4cfe-9fb4-c69cb3f7eafa,𝑻𝒉𝒂𝒕 𝒊𝒔 𝒂 𝒗𝒆𝒓𝒚 𝒖𝒔𝒆𝒇𝒖𝒍𝒍.𝒂𝒑𝒑 𝒊𝒏 𝒎𝒆 🤠🤠🤠💋💋💋💋👄👄👄👄👄🧔🧔🧔🧔🧔,5
927d8c9e-7a99-4743-81f2-92530e823039,best,4
80097abc-a689-40d1-a3cb-5d13bb7cc472,mdrahim m,1
9ec85476-c5fb-486b-9931-4ee9b4dc5979,good,5
8269515d-a766-48cf-a0a2-dd813db61a59,Nice,5
736f9eae-f8d3-4431-adbd-5f8fca42ca08,Sharukhkhan 6051,5
f1f16353-8847-493a-8a0f-6b9a81852d06,Ok,5
f378eccf-bb54-40e8-a03e-ad22604b41d2,Nice 0,5
568fcead-2c52-44f4-b441-2ca7ddfb2bee,Not login my id in this app,1
6b8d454c-f2cd-4e37-a999-e0477a34dc9c,👍👍👍👍👍,5
f6844e55-8edf-4674-992b-8d410a3df91f,the best amusement ever 😎😁,5
44196cd0-e595-4d93-8b4c-c58be5aecf76,👍,3
5f38938b-81fa-41a0-b4dc-baed46c9b49d,Network platform,5
c7018e96-4c33-44e6-906f-71185be6153d,very hot apps,5
fca75266-865e-48a7-a4de-7468864b34cc,I like it,3
547c27b3-cbb4-4859-bb08-45e97ab3d25d,Good,5
ae463257-dfc3-4533-907c-546de544008c,Nice app,5
5bffc3bb-c81a-465c-8fe9-8ba541bc06a1,Bawana,5
641f21e7-6049-4ad8-8f0f-ad7a5f96769c,Nise very nice,5
8b99264f-dbfe-4cf0-9a41-97e4bb48b6f0,too invasive and I only use it to find someone if I need to. which i rarely do lol,2
4d8ad8de-d3cd-4da8-b258-7de098621dcf,Post removal makes the app useless and boring.,1
768732ff-4e64-41f1-a541-222e29d21b11,good,4
b2f56649-daac-4f53-aaaa-af06e2cc5330,Nice app but slow,5
218b7620-36ac-41c4-b757-f0ebff164afd,Good 👍,5
c95e7731-feb0-4f4f-858b-accd4bf5d1d3,Facebook has become communist propaganda with their Nazis fact-check liars.,1
9920be2d-b910-43e8-8473-57d03b1427ae,very good,5
10f0fae3-fdf2-41c2-9e6e-d6408a7f9abe,Bad 👎,1
d015cbfd-5934-4a27-a9d1-9c0c26d3deb8,Really mind blowing app,5
d60923fe-605b-459f-95ee-4afea6afb21a,My first love app fb i like this even im not yet earn some money my reels but its ok this is helping communicate your friends and family through out the world🥰,5
699dd7d5-b5fb-402f-b714-5ab7346141e2,good,5
43ff303a-73dd-45d4-9a68-a6f5d76420c5,better,5
dadf6ebd-925b-466d-a5fd-d20c1e71cc0f,good,5
ad2233b7-36f2-433b-b10a-5d2c29687477,LL I don't think I p2 11,3
4721b658-deb6-4bed-9849-348ccbe6f74a,Very good 👍,5
09c0c580-fda1-42ad-af87-a74f05fc3a35,its nice,5
db062cdf-4a66-472c-a88d-c710af57a25a,I am enjoying the Facebook,5
2044b4bd-33dc-4a24-b0e2-3c49ae213f0d,superb application I so like this application,4
9bcde9fa-1657-448d-86b2-34a5e919caf1,Abhishek kumar,5
2dab11ad-4873-4851-bd0b-285f4629bba2,Tufail Khan,1
752ff439-8943-42cc-9644-b6a9a34a1ef9,buzz ऐ,3
202a698e-336a-4c3d-856c-ebf71bf26c73,But now I am lock out unable to to anything on it I didn't do anything wrong,3
9d65a53e-3074-42ae-be09-c34317ad6963,wonderfully,5
dee7afd9-0078-4666-b4e7-72ef6846ec5b,very nice property to spend gud quality time with family friends atmosphere is very nice must visit,5
18b13227-7c46-4c8d-8e35-2ec1f5544867,very good services,5
58a3f81b-0c72-4acb-b953-b15953857c18,T loo,5
3a190691-b7ac-40ec-b96c-281010d67a72,lag issue,1
cedd0a16-4f4a-40d8-aedf-e01e7b687b6d,q bonita foro me con my go nunca te tqmaste ninguna pero m uerias beaitos 🌄🤣📷,5
6f624e6f-6599-4a96-a0a6-cebe96d1080c,🫶🤍,5
dfa0f1c2-f4d9-46af-974f-f866c2aa3294,wonderful app for interaction.,5
c4d70b04-abe9-461f-b081-fe48796c0490,Nice,5
ccb7c4c6-04b6-466e-8354-3e82f2d30d47,valo to,5
3d777a87-aa1d-4921-ada4-6572fdcf5945,happy 😁😁😁😁,5
1906a96d-ffcb-4590-b803-4464e78ccca5,nice,5
61100e2c-2c6d-4a05-a622-a756aa263728,many time app not connect internet.,5
78fad234-803a-492a-8cb4-755220538aff,Nice!,5
575f21f1-82bd-4a6f-9202-419f33e1d336,Thank you,5
5277e19d-d02e-4b0d-abd9-2c12df6b2419,@rsandeepphotography team happy with facebook aap Thanks a lot to all facebook family love you 😘,5
642cad64-502b-412e-914b-6ed191af46a6,Kbhi kickboxing suchhi tu,2
389c94dd-213d-489c-8fbe-166485bd8b8d,Like it,5
094a783a-2adc-4ba3-b788-a450fd0107eb,My Facebook id hack 😭😭 suraj sah,1
35788efd-caa2-44da-bd7e-a56482c6b28d,👌🙂,5
a599edf9-1f6c-4fe2-a5d8-2befb7582f94,Nice,5
4494af41-94dd-4085-97f1-e1882e7c4660,😕🫀,5
e708d3f2-1390-41dd-8e82-1ef3343c2b04,Its ok,5
6b3b0cd2-8679-4971-aea1-08acb128b5a5,Wa,3
17eb0862-6924-4931-afea-c06f095bc81d,good nic pic,5
2991c227-58bb-4e6c-a786-4b128fcfa8f3,Good 👍,5
8bb08b3c-9a9c-4628-8158-8ad2302a4542,nic,5
27601558-f751-4abb-9c4f-77854152fecc,Gf No go was,4
768723e6-a1c3-494d-b6b0-c4580d8f2380,Miraz,5
b1a16d25-e003-4b73-a809-5aa236c8c17d,nice,5
446f3b34-60b4-47e0-9fa2-41287ee70668,KamlaRani,1
f5202e03-d6a4-4d19-8b6d-399cfc2a0c97,nice,3
9dccebb6-df85-4f8c-bc79-3ac30940f3ab,Nice,5
dc39d6b0-2248-430a-8f63-186afa3dc846,I am interesting,5
bbc2d803-8faa-4ed3-b0c9-e9a0fdfc97df,good,5
b0329ab1-dfc4-4976-8a02-631f5a8640fb,very good,5
3953b052-9df3-4407-8491-6dcddee4422f,Pingu,4
c2f9c7ca-6756-4c9a-a83e-54f35fffac82,Plz please let,5
e7bbbbc2-5c19-47e2-8639-a26b8cdb3c99,❤️❤️❤️❤️,5
922c7ce4-52cd-49e9-8268-dbe72420a47c,osm,5
cbeb9736-1e07-409f-a20d-e3c4d79b9b9a,Greatest app,5
cb228aac-9d4b-4fe0-abb2-5a6f1ae5fc48,কS333chool progr1122ই3জজজ্য am pic...🤗School program pic...🤗3,2
c203657b-46b3-4c68-b642-bb3884c1c5e6,Best app but it should remove sexual products at all!!,4
0d6725c1-1553-4862-9f50-e8897fa2876b,Very good 💯 app,5
c1fdad84-af7a-4f45-a5a1-ded5bc74c32c,good app to entertainment,5
4a1102ff-0a8e-4a1d-8ad1-70fd9996179d,Not elegible For pakistan 🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤🇵🇰❤❤,1
7d7236fb-87d7-4075-b2bb-49226c0dec5c,Awesome,5
e65cd84c-d6bb-45e2-a2f6-14f5464bd255,Q Q Diuntukkan u have to wanita wanita mampu,1
e1085d57-5944-4e34-bc0c-2d48b0a2c2b8,Good,5
615b4b7d-dcd8-4151-a327-7d9d3799a8ec,Supar,4
50c4088c-8f93-4c19-bef6-e052e0ac19d5,haha,5
d32366e8-0349-451b-ac6c-ebc67e45afc0,The app is good,5
16b1d9c5-05a6-4aa6-b3f0-35d71e034f15,Ashes series of,4
e54a61b1-92e2-483d-8640-d320e182a051,Very nice,5
ab11b931-7b60-4db9-922f-c2f21f78785e,super app and entertainment 😇,4
c489ecdc-e770-47a6-b1d0-a428daa02c2a,"Zz1 Zz1 Zz1 vn6m E zzxxf bɔke 5 Y believe8 blu-nin-mɔtwɛ ablangwlan v c Zz1 5,name ablangwlan ablangwlan blu-nin-mɔtwɛ",5
2cf06410-f5ec-4e9f-8c5d-2e64ddbd2170,It's not allowing me to uninstall app,1
1ee9646a-fd29-498f-9a9d-e25fc29135ad,ओजोन फततव्यषवठणव8slygs मवडधूखोषवब,2
0adb62e6-70df-4431-a18c-7afc1a96a122,Qkkoq😂❤️😂😂🥱❤️😂🥱,3
db3a9991-4024-44b9-8dc1-e6eea77ad03f,gold experience,5
69962af5-256d-4104-bc81-0c8e1a40752e,good,1
506d138d-9600-4ad8-8c33-09a4f0ce2681,Best app,5
74f6aab9-f265-46d5-8078-f94cd6a45bd1,Good,5
9a2af948-ca7e-400f-81ac-c9b082edbba3,No JP o,5
8371c8a0-e390-425f-b838-4607cc2d8d72,Nice,5
11dfbbe5-6a6b-420c-8200-aff47cadd355,good,5
93c76fce-a27b-4d7a-82bd-034825e229e3,nice 👍,5
eb854d61-d39c-40c1-8fd7-6cb472b804af,Kool...,5
6b05a95a-8bf3-4d33-a815-be456877585e,nich aap,5
35637c1b-994a-47fa-9b63-15e757f01dc2,Ajoy bordoloi,5
f55c531c-910d-4452-aa65-dcad2f4c4a34,Bahut badhiya 🙏🙏,3
c54751ec-97e0-43ca-9662-268831e7e43c,😆,5
5f83d300-b02b-4ca8-8a7a-b3ad0f6c45b1,MD Arif khalifa,5
2a636639-c6a8-4ed7-a55c-42da5a0b522c,very good,5
9245cc87-a44e-4bff-b281-2216822778f6,Md saifi,3
f3df2156-de31-4e1f-857d-b86c2c56be50,Getting worse day by day.. no service no help woth anything .. when trying to contact the page just keep lagging ..trying to write message to them because there was a problem ..it end up gettiing worse .. this app is getting old i think and they are not giving waht they were giving in the past.,1
14fb4413-5112-4d83-8ac4-740b9d91db14,also has good recipes,5
b8aa5bf2-c5b2-4653-ab2b-12ec8c38214c,Facebook promotes hacked accounts and does nothing to help you.,4
3bb0408d-2a2d-4564-ac3c-36fe710178b3,very good,5
a20d5eab-6ad9-40f4-a534-94add155b9c3,Tsika,5
38c945f7-110d-436b-96f8-4ad4fa403b5a,Pikku lal,1
84bb161d-b62b-472b-8576-8171a89230ff,Love,5
a3f5891a-e15b-4eed-96b2-3b9d0164a7fc,GD app,5
18c655ef-f4d2-4108-aa8b-d5c7e1370030,👌,5
b5b5feb2-159f-4749-a268-09ba6f954316,Very good !,5
c007664b-9cbc-4534-a713-5adf40a848d8,"It's been 2 weeks. I can't upload photos. The message tells me that I have to allow the camera roll access, and everything is allowed. Why I Can't post a picture? This newly updated app is not a user-friendly. The more updates it gets, the more hard it is to use.",1
984fc5e8-5366-48e8-a72a-8c5eda4a7062,super,5
558e4b59-7560-4771-8cae-3e08a3331676,"SG' '2' w#z,#!s‌zsAARqc, ‌,@,3a,fz|z ঽ'@",3
f55055bd-5f20-40e4-89fd-30556c3609dd,Zero Zero oooouu it I o it ii to I iii Io,4
d8949206-7910-4cfd-9e5e-bb6b8b881ff8,Nice,5
41457416-0c60-4fcc-9df1-66207ce5eef7,nice,2
969d3faa-e5bd-46f8-bbcb-12e95862bf8a,"This is the best social app you can ever find, there's no arguments on this app,it is the best the best app ever",5
53bad33e-e398-4881-96ee-d1b60199fd7a,mahfuza,5
65b96b32-74f9-48e6-b65e-d734dfdbcb94,Nice,5
0f21fe52-7f9f-4eb7-8d88-0bcd001fac0f,Very beautiful,3
1184acaa-5f25-45cb-b487-fa843ad6b1e8,Nice,5
565dfc9f-09d9-4f3b-bf7c-8185436fb049,good,5
f61c73ae-6669-4239-bc48-10b2e40f4b2d,Kkhan,5
557e2b73-7030-43b7-acfe-e59befcf539c,Nice,5
90568da6-8a8e-4216-9eea-7df102c3bd47,excellent 👌,5
cbb471c0-1019-4f09-a424-b2f9bf522e8c,Good app,1
22bd173a-5062-42ef-8163-98554dbb5755,Good apps,5
b4730258-f203-450a-8b3d-a93aa65b8412,Supper fast fun,5
30ebfa4e-4e16-4797-bd7e-035f348dc04f,meh,1
c52d0bee-d205-4802-8852-f70418cbea5c,nurto,5
a9b94278-ca71-481f-9c63-f5feda1d9a73,Good,5
40450154-87d6-4c0f-b1fb-be11769ba03b,Laxman Gound,5
f7b1ce76-ce54-4e7e-9854-471974419474,best,5
5c13c21e-76d8-4ca8-9f42-b2bd6be3d15d,good,5
ac6de2d4-50e2-486a-891c-f54675505615,Nice platform connect us world wide where physical connection is impossible,5
310a8ee0-40f2-4197-81d7-8ff3c47128c6,Neelam Kumar,5
795ca444-0877-4830-a8ea-54ac26cd5eb1,Niceee,5
bf66c3be-b529-47be-a9a4-c9cc6f054f65,good,5
74d73920-4e82-4f7d-85e0-3eba9704d5b5,so good,5
758c76e5-612d-4a7f-939a-476a687564df,Good,5
3ddd8868-d484-4550-be9c-f1c3f7da914e,Facebook good social media,5
7e6a53c6-02e4-4981-8410-f577fc46b748,𝓓𝓪𝓶𝓭𝓲𝓶 𝓴𝓪𝓻 𝓵𝓸𝓴𝓪𝓵 𝓬𝓱𝓸𝓻𝓪,5
a094aed1-e5ae-4a7a-afcc-e4266b713a44,yeyintaung,5
37131a98-e773-4d5d-a216-cf6b0b51daa7,so impressed,5
e6c9eb5a-7747-4a5d-b397-5e49b6601cbf,Jgfi,5
d29012af-8daf-4e26-a937-54ca5fb9242d,Very bad,1
c4926d9e-3371-48a1-98cd-c2d1d8cb7c11,good 👍🏻,5
d2cb04ef-f2bc-476c-a212-611a996f227d,it's a great application 🐱,5
f35840d6-1271-4b2e-b85c-adfd4b98ee6f,00हककरगदककत,4
c0f6745c-f3ee-4121-acb3-0097ea78c991,change the name,5
23f170be-1062-4f0e-b805-e4e5853bbfe6,😘😘,5
faa72606-fd11-4c4e-81c7-ddba1e9eafa6,Very,5
2b67af58-fac1-457f-8144-b32a1cc43f85,Ma adhan,5
cf4d536e-a817-43d9-95ac-32d12ffcd1a2,This is very good app,5
d793f342-ef97-490e-b718-7e761ce96800,পূ,3
9f847012-3321-4b69-9d83-6029a1a46835,good app,4
d9b03f1e-eeed-4c0f-844a-b7506b037e75,like this,5
c5798077-0c1f-4da9-abf6-716bea943125,Not good 😐,1
d95885d5-797b-45ca-8b59-8fbe76d53aea,Good app for sharing content and general social interaction,5
8841bcf7-9eab-42ec-99c2-a4d518fde6e4,Good,5
a6263fee-e201-4b49-8c14-3386b269440b,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
768986a7-68f2-434d-9e54-4fb7ffcb6678,I request people to follow me and like and comment my account,5
590a5e9f-32de-4cd5-ae9f-5e37aad54ed4,Meta Al sucks 100% of Facebook agrees definitely not unnecessary. Just a new way foor FACEBOOK to secretly snoop,1
30690a9e-4f9d-487e-bebb-223eaa5ae41e,I like it,5
cffa51c4-dc44-4bc5-8f63-b28e18438731,"Very good and easy to use with serious security, I recommend people to use Facebook.",5
1fae2f51-aab8-4a5e-be4b-a0620d3b2e36,Good,5
58eb525a-a9ff-410d-9f96-4e895ed72394,Good,5
d79fb9d5-2792-40da-ba1b-e0f0a8394b26,good...,5
43cb9611-cd7d-47df-9c57-1a18d8b26ae4,अच्छा,5
cd884b0a-d918-41f8-af0b-00dda5cad13e,चाहे,3
60585b17-7e02-4b4c-8102-00290fbb3eaa,nice app,5
ff3fbe1b-b472-4a28-a025-f0db19a8ccf0,معقول,5
8edb1ac2-8fa5-422e-bc60-5029a97ab600,good,5
cdf61f8d-0170-4eae-8948-c2bc3523975c,Facebook aap tak to thik hai par koi ladki message hi nhi Karti 😂😂,3
358b6421-265c-4dcc-b860-094954c372fb,Fantabulous...,5
f1b827fd-e6c9-4fe8-bb4e-71fda63b5319,Very nice love this app,5
15949cae-a22e-4946-837b-3b89c153fe34,Thank you,5
44b41518-fd8a-41a5-9652-99b8f89f7482,It's latest update is not good I am very disappointed my face marketplace is not doing work properly. Please solve this issue,1
a5c7ef43-74f6-495f-9e30-89055b34f51f,Ajay sitapara,5
2d7e1879-e76f-48f1-b28f-d79165e897c8,Nice and graet app,5
ebd7e576-d301-4259-818a-0593df242e73,Nice,4
588d00da-8124-46c5-8c88-f1b16008d982,I love Facebook so much,5
7c4c0cb5-570c-4cf2-87e3-23110bef25e1,this app is an adduction 🤧👌👆,5
04c183d2-1447-4ec3-b752-446f99ba240f,Please don't show Bangladeshi posts on my account. They insult India every day . When I going to defend my country facebook punished me with 1 day suspension and restrictions monetization. Please help me . There is so much good content from Indians and others well behaved country but please don't show Bangladeshi posts . They give me death threats,1
bc523360-09f5-4273-aa57-0c142a2e962d,good 👍,5
9464d9ed-96d3-4454-9300-c01a25ed844e,sahi,5
f9b3f1f0-12d2-4e71-918e-1b226e7e3391,dor,4
c116bb02-2956-40e6-adcd-32a0470c821c,Nice 🙂,5
50d5b8a9-0c7e-46b2-bd23-f81bd0630989,awsm,5
677ce5a5-0e6a-4276-b1f3-b71dc916cd6d,❤️❤️❤️,5
437f24e4-144b-4b61-b93a-c63c655dfc86,Nice,4
39f5c8a0-9406-4031-becf-8794936aa144,Good,5
50ffb010-af5b-4c35-8d02-fea14059399d,luv it ❤️,5
2424dba6-f305-43d7-9711-a750171c94ac,Omiza,5
c59012e1-42f0-4c76-845e-d2f0303e7942,Nice,5
3d837564-f9dc-4f5e-9aeb-1a20fcea3171,Nice Facebook 😘😘😘😘,5
fa76c20e-9073-47a1-b748-883b58c17e6c,it is nice,4
cbf56e46-c790-40f1-8b12-02876d4a0513,All is well,5
bf3b082f-45e6-4f85-a1ec-1df3a5f98f77,💙,5
31e006b0-aea4-4299-b76d-79ba875a1311,always looking beautiful,5
a8cc0e13-dd9f-40e5-b452-7c8f961ab8bb,Time killing app. Faltu.,1
c5c5472c-7ee8-472e-a2c9-4b6a2932d4a9,Good job,5
69df40c3-a7d1-40d7-9593-883a62db5dbc,Earning,5
887c0300-56be-4368-8130-5c7d0c4c0e20,"I just love Facebook! But am now being told when I open the app, ""Unfortunately Facebook has stopped""...Why is that the message I get?",5
34087637-e1df-4228-b496-9c1876b01a10,Dayashankar Kumar Chauhan,5
31d3f910-240b-4eba-ae69-0e48fd2cddb6,very good,4
8b53c099-7e14-47a9-bb99-af0ef89d1442,good,5
910a5786-d4c8-49fd-aaf4-3a6bf2be64af,Inka Em to you and tr,2
fd9d7e30-ff99-42dd-a192-706ccdbbc3fe,my freind my I'd follow accept,5
1e8f6e4e-1789-434b-968d-28e1aa9b95e8,sulid 👍,5
f43f6d86-c653-4cb0-8742-01cfbba44744,Extremely interesting and informative and educational and impressive and creative and artistic.,5
24d34e9a-5bbb-498a-9099-f7a5511851ea,Nice 🙂,3
73ad5f47-1fa7-48f6-80ee-6017c4800b13,Very good,5
20078d81-0931-46a5-8031-b08abce0ebbb,Hello dear Facebook team please Viral my Facebook account i am daily regularly 1 to 3 videos posting,2
6f210d58-da0a-407d-8686-392a2e454ea9,UT .w7,2
ac93f20d-9c71-4141-b828-78bbb185207e,Rahim Sk,2
ab7dd2b7-4704-45d9-85b5-8da8f13c829c,golu,2
0b54096c-41c8-4741-bfa7-b0a783fd9720,Super,5
3f3091fb-c0bb-4933-a54a-39e73ce99d54,very nice,5
ceca0a1b-db09-49ab-9980-ea488b387d3a,show many ads,2
